Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
16,18,S,237, ,12136,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,238, ,12141.3,0.7, ,9(+),1,173, ,35,fs,0.000000000000173,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
16,18,S,239, ,12150,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,240, ,12164,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,241, ,12172,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,242, ,12180,10, ,2-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,243, ,12193,4, ,1-,34, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,244, ,12223,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,245, ,12242,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,246, ,12255,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,247, ,12270,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,248, ,12280,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,249, ,12460,10, ,1+ (2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,250, ,12660,10, ,1+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,251, ,12930,10, ,2- (1+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,252, ,12985.5,0.8, ,(9+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,253, ,13320.2,1.1, ,(9-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,254, ,13341.6,0.8, ,10(+),1,180, ,28,fs,0.00000000000018,0.000000000000028, , , , , , , , , , , , , , ,2021-06-10
16,18,S,255, ,13590,10, ,2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,256, ,13790,10, ,2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,257, ,13960.5,1.1, ,(10+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,258, ,13990,10, ,1+,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,259, ,14200,10, ,1+ (2-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,260, ,14320,10, ,2- (1+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,261, ,14430,10, ,1+ (2-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,262, ,14576.4,1.2, ,(10+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,263, ,14800,10, ,2-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,264, ,15244.4,1, ,(10 11 12+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,265, ,15281,1.8, ,(10),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,266, ,16649.1,1.4, ,(10 11 12+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10

